week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
12,Nevada,Fresno State,14,41,18.0,23.0,-5.0,50.8,54.0,-3.2,-27.0,55.0,1.0,B,Home,Under,False,False
13,Miami (OH),Ball State,18,17,-4.4,-2.5,-1.9,22.4,45.0,-22.6,1.0,35.0,1.0,A+,,Under,,True
13,Ohio,Bowling Green,38,14,-13.6,-5.5,-8.1,76.8,52.5,24.3,24.0,52.0,1.0,A+,Home,Over,True,False
13,Western Michigan,Toledo,20,14,7.5,8.5,-1.0,37.7,50.0,-12.3,6.0,34.0,1.0,A+,,Under,,True
13,Boise State,Utah State,42,23,-18.1,-16.5,-1.6,52.1,52.0,0.1,19.0,65.0,1.0,,,,,
13,Colorado State,New Mexico,17,0,-2.0,-7.5,5.5,20.3,36.0,-15.7,17.0,17.0,1.0,A+,Away,Under,False,True
13,Fresno State,Wyoming,30,0,-11.0,-14.0,3.0,38.2,50.5,-12.3,30.0,30.0,1.0,A+,,Under,,True
13,Wisconsin,Minnesota,16,23,5.9,-3.0,8.9,20.5,37.0,-16.5,-7.0,39.0,1.0,A+,Away,Under,True,False
13,Oregon State,Oregon,38,34,4.5,-1.5,6.0,68.0,56.5,11.5,4.0,72.0,1.0,A+,Away,Over,False,True
13,Florida Atlantic,Western Kentucky,31,32,6.7,7.5,-0.8,61.8,62.5,-0.7,-1.0,63.0,1.0,,,,,
13,UTSA,UTEP,34,31,-17.6,-16.5,-1.1,71.0,56.5,14.5,3.0,65.0,1.0,A+,,Over,,True
13,James Madison,Coastal Carolina,47,7,-12.8,-16.0,3.2,63.8,53.0,10.8,40.0,54.0,0.75,A+,Away,Over,False,True
13,Buffalo,Kent State,27,30,-3.9,-4.5,0.6,69.1,51.0,18.1,-3.0,57.0,1.0,A+,,Over,,True
13,Maryland,Rutgers,37,0,-18.9,-14.5,-4.4,45.2,48.5,-3.3,37.0,37.0,1.0,C,Home,Under,True,True
13,Indiana,Purdue,16,30,6.1,10.0,-3.9,66.1,53.0,13.1,-14.0,46.0,1.0,A+,Home,Over,False,False
13,Kentucky,Louisville,26,13,-0.8,-3.5,2.7,24.8,42.5,-17.7,13.0,39.0,1.0,A+,,Under,,True
13,Texas State,Louisiana,13,41,5.8,5.0,0.8,34.5,44.0,-9.5,-28.0,54.0,1.0,A+,,Under,,False
13,San Diego State,Air Force,3,13,5.8,2.0,3.8,10.4,43.5,-33.1,-10.0,16.0,1.0,A+,Away,Under,True,True
13,Miami,Pittsburgh,16,42,10.6,4.0,6.6,56.4,44.0,12.4,-26.0,58.0,1.0,A+,Away,Over,True,True
13,USC,Notre Dame,38,27,-13.0,-4.0,-9.0,70.4,63.0,7.4,11.0,65.0,1.0,A+,Home,Over,True,True
13,Boston College,Syracuse,23,32,10.6,10.0,0.6,51.9,47.0,4.9,-9.0,55.0,1.0,B,,Over,,True
13,South Alabama,Old Dominion,27,20,-20.4,-16.5,-3.9,36.0,47.0,-11.0,7.0,47.0,1.0,A+,Home,Under,False,
13,Georgia,Georgia Tech,37,14,-44.2,-36.5,-7.7,34.8,49.0,-14.2,23.0,51.0,1.0,A+,Home,Under,False,False
13,Kansas State,Kansas,47,27,-17.1,-12.5,-4.6,74.3,63.0,11.3,20.0,74.0,1.0,A+,Home,Over,True,True
13,Ohio State,Michigan,23,45,-3.5,-9.0,5.5,52.0,56.5,-4.5,-22.0,68.0,1.0,B,Away,Under,True,False
13,Clemson,South Carolina,30,31,-12.0,-14.0,2.0,60.2,53.5,6.7,-1.0,61.0,1.0,A,,Over,,True
13,Duke,Wake Forest,34,31,-2.4,3.0,-5.4,78.2,67.5,10.7,3.0,65.0,1.0,A+,Home,Over,True,False
13,North Texas,Rice,21,17,-17.9,-14.5,-3.4,71.0,57.5,13.5,4.0,38.0,1.0,A+,Home,Over,False,False
13,North Carolina,NC State,27,30,-2.5,-6.5,4.0,58.0,56.5,1.5,-3.0,57.0,1.0,C,Away,,True,
13,South Florida,UCF,39,46,22.1,20.0,2.1,81.4,67.0,14.4,-7.0,85.0,1.0,A+,,Over,,True
13,Louisiana Tech,UAB,27,37,12.0,18.5,-6.5,73.2,55.0,18.2,-10.0,64.0,1.0,A+,Home,Over,True,True
13,Colorado,Utah,21,63,36.9,30.0,6.9,69.2,52.0,17.2,-42.0,84.0,1.0,A+,Away,Over,True,True
13,UNLV,Nevada,27,22,-12.6,-12.5,-0.1,54.2,49.0,5.2,5.0,49.0,1.0,B,,Over,,
13,Eastern Michigan,Central Michigan,38,19,-5.4,-1.0,-4.4,53.2,53.0,0.2,19.0,57.0,1.0,C,Home,,True,
13,Texas,Baylor,38,27,-12.0,-10.0,-2.0,63.0,56.0,7.0,11.0,65.0,1.0,A,,Over,,True
13,Arizona,Arizona State,38,35,-5.9,-4.5,-1.4,90.5,66.5,24.0,3.0,73.0,1.0,A+,,Over,,True
13,Florida International,Middle Tennessee,28,33,19.5,19.5,0.0,65.2,54.5,10.7,-5.0,61.0,1.0,A+,,Over,,True
13,TCU,Iowa State,62,14,-16.9,-9.5,-7.4,37.4,46.0,-8.6,48.0,76.0,1.0,A+,Home,Under,True,False
13,Northwestern,Illinois,3,41,18.4,15.0,3.4,17.3,38.0,-20.7,-38.0,44.0,1.0,A+,Away,Under,True,False
13,SMU,Memphis,34,31,3.0,-4.5,7.5,94.5,69.0,25.5,3.0,65.0,1.0,A+,Away,Over,True,False
13,Texas Tech,Oklahoma,51,48,1.7,1.5,0.2,81.9,65.5,16.4,3.0,99.0,1.0,A+,,Over,,True
13,Iowa,Nebraska,17,24,-16.1,-10.5,-5.6,17.8,38.0,-20.2,-7.0,41.0,1.0,A+,Home,Under,False,False
13,Alabama,Auburn,49,27,-28.3,-21.5,-6.8,63.2,51.0,12.2,22.0,76.0,1.0,A+,Home,Over,True,True
13,Washington State,Washington,33,51,4.8,2.5,2.3,54.1,60.0,-5.9,-18.0,84.0,1.0,B,,Under,,False
13,Ole Miss,Mississippi State,22,24,1.1,-2.5,3.6,63.1,63.0,0.1,-2.0,46.0,1.0,C,Away,,True,
13,Texas A&M,LSU,38,23,8.9,10.0,-1.1,39.4,47.5,-8.1,15.0,61.0,1.0,A+,,Under,,False
13,Oklahoma State,West Virginia,19,24,-8.3,-5.5,-2.8,81.9,59.5,22.4,-5.0,43.0,1.0,A+,,Over,,False
13,Arkansas State,Troy,19,48,17.2,13.5,3.7,36.7,43.5,-6.8,-29.0,67.0,1.0,A,Away,Under,True,False
13,Liberty,New Mexico State,14,49,-7.0,-24.0,17.0,33.1,51.0,-17.9,-35.0,63.0,1.0,A+,Away,Under,True,False
13,Northern Illinois,Akron,12,44,-7.2,-9.5,2.3,69.2,51.5,17.7,-32.0,56.0,1.0,A+,,Over,,True
13,Marshall,Georgia State,28,23,-7.3,-6.5,-0.8,44.7,45.5,-0.8,5.0,51.0,1.0,,,,,
13,Stanford,BYU,26,35,3.2,6.5,-3.3,74.5,58.0,16.5,-9.0,61.0,1.0,A+,Home,Over,False,True
13,Houston,Tulsa,30,37,-11.2,-13.0,1.8,97.0,67.0,30.0,-7.0,67.0,1.0,A+,,Over,,
13,Cincinnati,Tulane,24,27,1.5,1.0,0.5,41.0,44.5,-3.5,-3.0,51.0,1.0,C,,Under,,False
13,Temple,East Carolina,46,49,7.3,9.5,-2.2,50.7,52.0,-1.3,-3.0,95.0,1.0,,,,,
13,Missouri,Arkansas,29,27,2.0,3.0,-1.0,54.5,55.5,-1.0,2.0,56.0,1.0,,,,,
13,Penn State,Michigan State,35,16,-18.4,-19.5,1.1,57.7,54.5,3.2,19.0,51.0,1.0,C,,Over,,False
13,Vanderbilt,Tennessee,0,56,25.7,14.0,11.7,78.8,64.0,14.8,-56.0,56.0,1.0,A+,Away,Over,True,False
14,Troy,Coastal Carolina,45,26,-16.7,-6.5,-10.2,37.8,49.0,-11.2,19.0,71.0,1.0,A+,Home,Under,True,False
14,TCU,Kansas State,28,31,-6.8,1.0,-7.8,61.2,61.0,0.2,-3.0,59.0,1.0,A,Home,,False,
14,UTSA,North Texas,48,27,-5.7,-8.0,2.3,82.9,70.0,12.9,21.0,75.0,1.0,A+,,Over,,True
14,Boise State,Fresno State,16,28,-7.8,-3.0,-4.8,39.7,54.5,-14.8,-12.0,44.0,1.0,A+,Home,Under,False,True
14,Buffalo,Akron,23,22,-14.3,-12.0,-2.3,60.8,55.0,5.8,1.0,45.0,1.0,B,,Over,,False
14,USC,Utah,24,47,-2.3,-3.0,0.7,73.1,67.5,5.6,-23.0,71.0,1.0,B,,Over,,True
14,Tulane,UCF,45,28,-4.2,-3.5,-0.7,48.7,57.0,-8.3,17.0,73.0,1.0,A+,,Under,,False
14,Ohio,Toledo,7,17,-0.3,3.5,-3.8,66.0,54.5,11.5,-10.0,24.0,1.0,A+,Home,Over,False,False
14,Michigan,Purdue,43,22,-25.2,-15.0,-10.2,45.2,54.0,-8.8,21.0,65.0,1.0,A+,Home,Under,True,False
15,Army,Navy,20,17,-5.7,3.0,-8.7,38.1,32.0,6.1,3.0,37.0,1.0,A+,Home,Over,True,True
