week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
6,Buffalo,Eastern Michigan,31,30,-6.3,-9.5,3.2,47.7,53.5,-5.8,1.0,61.0,1.0,B,Away,Under,True,False
4,Middle Tennessee,Marshall,28,42,4.5,2.5,2.0,67.5,46.5,21.0,-14.0,70.0,0.9,A+,,Over,,True
12,Florida International,Liberty,34,27,-0.2,2.5,-2.7,67.9,51.5,16.4,7.0,61.0,1.0,A+,,Over,,True
4,Texas,Sam Houston,55,0,-29.5,-39.5,10.0,55.0,51.5,3.5,55.0,55.0,0.9,A+,Away,Over,False,True
6,Virginia Tech,Wake Forest,23,30,3.3,-4.5,7.8,48.7,51.5,-2.8,-7.0,53.0,1.0,A,Away,,True,
9,Wyoming,Colorado State,28,0,-1.5,-5.5,4.0,42.0,46.5,-4.5,28.0,28.0,1.0,B,Away,Under,False,True
12,Washington State,Louisiana Tech,28,3,-4.9,-10.0,5.1,46.3,43.5,2.8,25.0,31.0,1.0,B,Away,,False,
4,UTEP,UL Monroe,25,31,-4.7,-5.5,0.8,56.9,47.5,9.4,-6.0,56.0,0.9,A+,,Over,,True
6,Massachusetts,Western Michigan,3,21,11.8,12.5,-0.7,55.0,46.5,8.5,-18.0,24.0,1.0,A+,,Over,,False
10,Middle Tennessee,Jacksonville State,21,24,2.5,4.0,-1.5,65.1,53.5,11.6,-3.0,45.0,1.0,A+,,Over,,False
10,Clemson,Duke,45,46,-8.0,-4.0,-4.0,59.0,54.5,4.5,-1.0,91.0,1.0,B,Home,Over,False,True
6,Troy,South Alabama,31,24,-4.3,2.5,-6.8,62.6,46.5,16.1,7.0,55.0,1.0,A+,Home,Over,True,True
9,Iowa,Minnesota,41,3,-13.3,-7.5,-5.8,44.2,39.5,4.7,38.0,44.0,1.0,B,Home,Over,True,True
4,San Diego State,California,34,0,-6.3,14.0,-20.3,46.1,47.5,-1.4,34.0,34.0,0.9,A+,Home,,True,
6,Georgia State,James Madison,7,14,16.9,19.5,-2.6,55.0,52.5,2.5,-7.0,21.0,1.0,,,,,
11,UCF,Houston,27,30,-4.1,-1.5,-2.6,50.3,47.5,2.8,-3.0,57.0,1.0,,,,,
6,Memphis,Tulsa,45,7,-12.5,-21.0,8.5,62.3,54.5,7.8,38.0,52.0,1.0,A+,Away,Over,False,False
6,Northwestern,UL Monroe,42,7,-16.0,-12.5,-3.5,51.4,43.5,7.9,35.0,49.0,1.0,A,Home,Over,True,True
6,Purdue,Illinois,27,43,6.0,7.0,-1.0,55.4,54.5,0.9,-16.0,70.0,1.0,,,,,
11,Boston College,SMU,13,45,4.3,10.5,-6.2,55.1,54.5,0.6,-32.0,58.0,1.0,A,Home,,False,
10,Missouri State,Florida International,28,21,-0.9,-3.0,2.1,70.9,49.5,21.4,7.0,49.0,1.0,A+,,Over,,False
10,Louisiana Tech,Sam Houston,55,14,-12.9,-16.5,3.6,55.0,47.5,7.5,41.0,69.0,1.0,A,Away,Over,False,True
9,Nevada,Boise State,3,24,6.2,21.0,-14.8,49.1,50.5,-1.4,-21.0,27.0,1.0,A+,Home,,,
11,West Virginia,Colorado,29,22,-0.9,-6.5,5.6,53.5,51.5,2.0,7.0,51.0,1.0,B,Away,,False,
11,Army,Temple,14,13,-9.7,-7.0,-2.7,57.7,45.5,12.2,1.0,27.0,1.0,A+,,Over,,False
6,Arizona,Oklahoma State,41,13,-15.6,-21.5,5.9,55.0,56.5,-1.5,28.0,54.0,1.0,B,Away,,False,
9,Tulsa,Temple,37,38,1.4,4.5,-3.1,63.7,52.5,11.2,-1.0,75.0,1.0,A+,Home,Over,True,True
6,Northern Illinois,Miami (OH),14,25,1.1,4.5,-3.4,42.0,38.5,3.5,-11.0,39.0,1.0,C,Home,Over,False,True
6,Rice,Florida Atlantic,21,27,1.2,-4.5,5.7,66.1,54.5,11.6,-6.0,48.0,1.0,A+,Away,Over,True,False
6,UCLA,Penn State,42,37,10.4,24.5,-14.1,55.0,48.5,6.5,5.0,79.0,1.0,A+,Home,Over,True,True
9,Charlotte,North Texas,20,54,14.2,25.5,-11.3,55.4,60.5,-5.1,-34.0,74.0,1.0,A+,Home,Under,False,False
11,Florida Atlantic,Tulsa,40,21,-1.4,-4.5,3.1,69.3,60.5,8.8,19.0,61.0,1.0,A+,Away,Over,False,True
6,SMU,Syracuse,31,18,-21.1,-17.5,-3.6,55.0,56.5,-1.5,13.0,49.0,1.0,C,Home,,False,
11,East Carolina,Charlotte,48,22,-19.2,-27.5,8.3,55.0,56.5,-1.5,26.0,70.0,1.0,A+,Away,,True,
9,Arizona State,Houston,16,24,-4.5,-7.0,2.5,54.1,46.5,7.6,-8.0,40.0,1.0,A,,Over,,False
9,Kentucky,Tennessee,34,56,3.6,7.5,-3.9,62.5,55.5,7.0,-22.0,90.0,1.0,A,Home,Over,False,True
6,Baylor,Kansas State,35,34,1.9,-4.5,6.4,70.1,59.5,10.6,1.0,69.0,1.0,A+,Away,Over,True,True
12,Kentucky,Tennessee Tech,42,10,-11.8,-22.5,10.7,58.7,52.5,6.2,32.0,52.0,0.7,A,Away,Over,False,False
11,Miami,Syracuse,38,10,-24.5,-28.5,4.0,55.0,46.5,8.5,28.0,48.0,1.0,A+,Away,Over,True,True
6,UAB,Army,13,31,9.7,6.5,3.2,61.9,55.5,6.4,-18.0,44.0,1.0,A,Away,Over,True,False
9,Florida International,Kennesaw State,26,45,-0.6,3.0,-3.6,67.1,48.5,18.6,-19.0,71.0,1.0,A+,Home,Over,False,True
13,Texas A&M,Samford,48,0,-32.5,-54.5,22.0,61.7,59.5,2.2,48.0,48.0,0.57,A+,Away,,True,
13,NC State,Florida State,21,11,1.6,7.0,-5.4,56.0,58.5,-2.5,10.0,32.0,1.0,B,Home,,True,
13,UNLV,Hawai'i,38,10,-6.2,-2.5,-3.7,66.8,64.5,2.3,28.0,48.0,1.0,C,Home,,True,
9,Louisiana Tech,Western Kentucky,27,28,-2.2,-5.5,3.3,58.6,49.5,9.1,-1.0,55.0,1.0,A+,Away,Over,True,True
6,Oklahoma,Kent State,44,0,-24.1,-46.5,22.4,55.0,53.5,1.5,44.0,44.0,1.0,A+,Away,,True,
13,Alabama,Eastern Illinois,56,0,-30.1,-50.5,20.4,58.6,57.5,1.1,56.0,56.0,0.64,A+,Away,,False,
13,Auburn,Mercer,62,17,-16.5,-26.5,10.0,58.6,51.5,7.1,45.0,79.0,0.64,A,Away,Over,False,True
6,UConn,Florida International,51,10,-11.9,-7.0,-4.9,66.9,52.5,14.4,41.0,61.0,1.0,A+,Home,Over,True,True
13,Iowa,Michigan State,20,17,-15.3,-17.5,2.2,52.1,42.5,9.6,3.0,37.0,1.0,A+,,Over,,False
13,Wake Forest,Delaware,52,14,-11.8,-17.5,5.7,58.5,49.5,9.0,38.0,66.0,1.0,A+,Away,Over,False,True
13,Houston,TCU,14,17,5.1,1.5,3.6,59.9,56.5,3.4,-3.0,31.0,1.0,C,Away,Over,True,False
6,Wyoming,UNLV,17,31,5.0,4.5,0.5,52.2,50.5,1.7,-14.0,48.0,1.0,,,,,
13,Clemson,Furman,45,10,-29.2,-41.5,12.3,55.6,55.5,0.1,35.0,55.0,0.67,A+,Away,,True,
6,Arkansas State,Texas State,31,30,3.0,14.0,-11.0,71.3,63.5,7.8,1.0,61.0,1.0,A+,Home,Over,True,False
11,Marshall,James Madison,23,35,3.6,13.5,-9.9,63.3,53.5,9.8,-12.0,58.0,1.0,A+,Home,Over,True,True
11,Coastal Carolina,Georgia State,40,27,-1.7,-7.0,5.3,67.9,56.5,11.4,13.0,67.0,1.0,A+,Away,Over,False,True
6,Fresno State,Nevada,20,17,-7.4,-12.5,5.1,43.0,45.5,-2.5,3.0,37.0,1.0,B,Away,,True,
13,UCF,Oklahoma State,17,14,-11.2,-13.5,2.3,46.1,47.5,-1.4,3.0,31.0,1.0,,,,,
13,App State,Marshall,26,24,5.4,4.0,1.4,70.1,56.5,13.6,2.0,50.0,1.0,A+,,Over,,False
13,Notre Dame,Syracuse,70,7,-25.8,-36.5,10.7,55.0,51.5,3.5,63.0,77.0,1.0,A+,Away,Over,False,True
13,Maryland,Michigan,20,45,1.2,14.0,-12.8,46.9,46.5,0.4,-25.0,65.0,1.0,A+,Home,,False,
13,Army,Tulsa,25,26,-9.0,-10.0,1.0,52.2,43.5,8.7,-1.0,51.0,1.0,A+,,Over,,True
13,Georgia Tech,Pittsburgh,28,42,1.7,-2.5,4.2,61.1,61.5,-0.4,-14.0,70.0,1.0,C,Away,,True,
13,Penn State,Nebraska,37,10,-19.0,-7.0,-12.0,54.0,45.5,8.5,27.0,47.0,1.0,A+,Home,Over,True,True
6,Temple,UTSA,27,21,2.9,6.5,-3.6,69.4,58.5,10.9,6.0,48.0,1.0,A+,Home,Over,True,False
6,UCF,Kansas,20,27,2.4,4.0,-1.6,55.2,53.5,1.7,-7.0,47.0,1.0,,,,,
13,Toledo,Ball State,38,9,-24.0,-29.5,5.5,51.5,45.5,6.0,29.0,47.0,1.0,A,Away,Over,True,True
13,Florida Atlantic,UConn,45,48,6.8,6.0,0.8,68.6,63.5,5.1,-3.0,93.0,1.0,B,,Over,,True
13,Georgia,Charlotte,35,3,-26.9,-42.5,15.6,55.0,53.5,1.5,32.0,38.0,1.0,A+,Away,,True,
13,Temple,Tulane,13,37,3.3,7.5,-4.2,67.0,54.5,12.5,-24.0,50.0,1.0,A+,Home,Over,False,False
13,Stanford,California,31,10,-2.8,4.5,-7.3,49.1,47.5,1.6,21.0,41.0,1.0,A,Home,,True,
11,Louisville,California,26,29,-11.0,-18.5,7.5,53.5,48.5,5.0,-3.0,55.0,1.0,A,Away,Over,True,True
13,Northwestern,Minnesota,38,35,-6.0,-4.0,-2.0,42.0,40.5,1.5,3.0,73.0,1.0,,,,,
13,Vanderbilt,Kentucky,45,17,-7.0,-7.0,0.0,59.1,53.5,5.6,28.0,62.0,1.0,B,,Over,,True
11,North Carolina,Stanford,20,15,-6.8,-8.5,1.7,42.0,41.5,0.5,5.0,35.0,1.0,,,,,
13,Northern Illinois,Western Michigan,19,35,0.0,7.0,-7.0,42.0,39.5,2.5,-16.0,54.0,1.0,A,Home,,False,
13,Bowling Green,Akron,16,19,-4.6,-2.5,-2.1,42.0,47.5,-5.5,-3.0,35.0,1.0,B,,Under,,True
13,Ohio,Massachusetts,42,14,-16.8,-33.5,16.7,55.0,53.5,1.5,28.0,56.0,1.0,A+,Away,,True,
13,South Carolina,Coastal Carolina,51,7,-18.2,-23.5,5.3,53.8,49.5,4.3,44.0,58.0,1.0,B,Away,Over,False,True
13,Ohio State,Rutgers,42,9,-18.3,-28.5,10.2,55.0,54.5,0.5,33.0,51.0,1.0,A+,Away,,False,
13,Arkansas State,Louisiana,30,34,0.1,-2.5,2.6,65.8,54.5,11.3,-4.0,64.0,1.0,A+,,Over,,True
13,Kennesaw State,Missouri State,41,34,-7.4,-6.5,-0.9,65.6,54.5,11.1,7.0,75.0,1.0,A+,,Over,,True
11,Liberty,Missouri State,17,21,-7.0,-7.5,0.5,66.4,51.5,14.9,-4.0,38.0,1.0,A+,,Over,,False
13,Kent State,Central Michigan,16,28,5.4,7.5,-2.1,43.8,50.5,-6.7,-12.0,44.0,1.0,A,,Under,,True
13,Buffalo,Miami (OH),20,37,4.6,2.5,2.1,42.0,38.5,3.5,-17.0,57.0,1.0,C,,Over,,True
13,Virginia Tech,Miami,17,34,14.0,17.5,-3.5,55.0,49.5,5.5,-17.0,51.0,1.0,B,Home,Over,True,True
13,Georgia Southern,Old Dominion,10,45,6.0,10.0,-4.0,64.3,61.5,2.8,-35.0,55.0,1.0,C,Home,,False,
11,Eastern Michigan,Bowling Green,27,21,-1.5,-3.0,1.5,46.3,49.5,-3.2,6.0,48.0,1.0,C,,Under,,True
13,Arizona,Baylor,41,17,-5.0,-6.5,1.5,64.6,61.5,3.1,24.0,58.0,1.0,C,,Over,,False
13,UTSA,East Carolina,58,24,0.0,1.5,-1.5,68.5,62.5,6.0,34.0,82.0,1.0,A,,Over,,True
13,Wyoming,Nevada,7,13,-1.6,-6.0,4.4,42.0,39.5,2.5,-6.0,20.0,1.0,C,Away,,True,
11,Virginia,Wake Forest,9,16,-0.5,-7.0,6.5,43.0,48.5,-5.5,-7.0,25.0,1.0,A,Away,Under,True,True
13,South Alabama,Southern Miss,42,35,-6.7,2.5,-9.2,69.8,53.5,16.3,7.0,77.0,1.0,A+,Home,Over,True,True
13,Cincinnati,BYU,14,26,-0.1,2.5,-2.6,57.9,56.5,1.4,-12.0,40.0,1.0,,,,,
13,San Diego State,San José State,25,3,-5.0,-10.0,5.0,50.1,50.5,-0.4,22.0,28.0,1.0,B,Away,,False,
13,Louisiana Tech,Liberty,34,28,-6.3,1.5,-7.8,58.6,45.5,13.1,6.0,62.0,1.0,A+,Home,Over,True,True
11,Rutgers,Maryland,35,20,-1.1,-1.5,0.4,60.0,56.5,3.5,15.0,55.0,1.0,C,,Over,,False
13,Middle Tennessee,Sam Houston,31,17,-8.8,-6.5,-2.3,63.1,53.5,9.6,14.0,48.0,1.0,A+,,Over,,False
13,James Madison,Washington State,24,20,-5.3,-15.5,10.2,50.0,44.5,5.5,4.0,44.0,1.0,A+,Away,Over,True,False
13,UAB,South Florida,18,48,14.7,21.5,-6.8,63.1,68.5,-5.4,-30.0,66.0,1.0,A,Home,Under,False,True
13,LSU,Western Kentucky,13,10,-11.6,-24.5,12.9,47.9,52.5,-4.6,3.0,23.0,1.0,A+,Away,Under,True,True
11,Rice,UAB,24,17,-4.6,1.5,-6.1,65.5,51.5,14.0,7.0,41.0,1.0,A+,Home,Over,True,False
11,Louisiana,Texas State,42,39,6.6,3.5,3.1,72.2,62.5,9.7,3.0,81.0,1.0,A+,Away,Over,False,True
13,Texas,Arkansas,52,37,-3.8,-8.5,4.7,66.0,58.5,7.5,15.0,89.0,1.0,A,Away,Over,False,True
13,Rice,North Texas,24,56,9.2,18.5,-9.3,58.6,57.5,1.1,-32.0,80.0,1.0,A+,Home,,False,
13,UTEP,New Mexico State,31,34,-0.8,-4.0,3.2,59.7,44.5,15.2,-3.0,65.0,1.0,A+,Away,Over,True,True
11,Wisconsin,Washington,13,10,4.9,10.5,-5.6,46.7,44.5,2.2,3.0,23.0,1.0,B,Home,,True,
11,Arizona,Kansas,24,20,-3.1,-5.5,2.4,60.5,56.5,4.0,4.0,44.0,1.0,C,,Over,,False
13,Texas State,UL Monroe,31,14,-19.9,-20.5,0.6,63.0,59.5,3.5,17.0,45.0,1.0,C,,Over,,False
11,Colorado State,UNLV,10,42,3.0,5.5,-2.5,59.7,60.5,-0.8,-32.0,52.0,1.0,,,,,
13,Iowa State,Kansas,38,14,-1.0,-3.0,2.0,55.6,55.5,0.1,24.0,52.0,1.0,,,,,
11,Middle Tennessee,Florida International,30,56,1.3,-1.5,2.8,67.9,50.5,17.4,-26.0,86.0,1.0,A+,,Over,,True
13,SMU,Louisville,38,6,-2.3,-4.0,1.7,53.7,49.5,4.2,32.0,44.0,1.0,C,,Over,,False
11,UTEP,Jacksonville State,27,30,3.5,1.5,2.0,64.7,46.5,18.2,-3.0,57.0,1.0,A+,,Over,,True
11,San José State,Air Force,16,26,2.1,-6.0,8.1,64.6,67.5,-2.9,-10.0,42.0,1.0,A+,Away,,True,
13,Wisconsin,Illinois,27,10,1.5,8.5,-7.0,45.5,42.5,3.0,17.0,37.0,1.0,A,Home,,True,
11,Arkansas State,Southern Miss,21,27,-1.7,6.5,-8.2,66.3,54.5,11.8,-6.0,48.0,1.0,A+,Home,Over,True,False
13,Air Force,New Mexico,3,20,-4.8,3.5,-8.3,60.1,52.5,7.6,-17.0,23.0,1.0,A+,Home,Over,False,False
11,UConn,Duke,37,34,-3.1,7.5,-10.6,73.1,63.5,9.6,3.0,71.0,1.0,A+,Home,Over,True,True
13,Fresno State,Utah State,17,28,-1.2,-1.5,0.3,53.4,50.5,2.9,-11.0,45.0,1.0,,,,,
11,Utah State,Nevada,51,14,-5.5,-10.0,4.5,52.2,52.5,-0.3,37.0,65.0,1.0,B,Away,,False,
13,Florida International,Jacksonville State,27,21,-2.2,-2.5,0.3,70.1,55.5,14.6,6.0,48.0,1.0,A+,,Over,,False
11,New Mexico State,Kennesaw State,21,24,-0.9,11.5,-12.4,59.8,52.5,7.3,-3.0,45.0,1.0,A+,Home,Over,True,False
13,Troy,Georgia State,31,19,-6.0,-9.5,3.5,59.9,50.5,9.4,12.0,50.0,1.0,A+,Away,Over,False,False
11,Oregon State,Sam Houston,17,21,-10.3,-21.0,10.7,53.5,52.5,1.0,-4.0,38.0,1.0,A+,Away,,True,
13,Boise State,Colorado State,49,21,-11.5,-17.5,6.0,53.3,45.5,7.8,28.0,70.0,1.0,A,Away,Over,False,True
